city,state,latitude,longitude,dup
Cedar Party, NSW,-31.73, 152.280,FALSE
Comboyne, NSW,-31.73, 152.280,FALSE
Dingo Forest, NSW,-31.73, 152.280,FALSE
Dollys Flat, NSW,-31.73, 152.280,FALSE
Dyers Crossing, NSW,-31.73, 152.280,FALSE
Elands, NSW,-31.73, 152.280,FALSE
Firefly, NSW,-31.73, 152.280,FALSE
Innes View, NSW,-31.73, 152.280,FALSE
Karaak Flat, NSW,-31.73, 152.280,FALSE
Khatambuhl, NSW,-31.73, 152.280,FALSE
Killabakh, NSW,-31.73, 152.280,FALSE
Killawarra, NSW,-31.73, 152.280,FALSE
Kimbriki, NSW,-31.73, 152.280,FALSE
Kippaxs, NSW,-31.73, 152.280,FALSE
Krambach, NSW,-31.73, 152.280,FALSE
Kundibakh, NSW,-31.73, 152.280,FALSE
Marlee, NSW,-31.73, 152.280,FALSE
Mooral Creek, NSW,-31.73, 152.280,FALSE
Strathcedar, NSW,-31.73, 152.280,FALSE
The Bight, NSW,-31.73, 152.280,FALSE
Warriwillah, NSW,-31.73, 152.280,FALSE
Wherrol Flat, NSW,-31.73, 152.280,FALSE
Wingham, NSW,-31.73, 152.280,FALSE
Yarratt Forest, NSW,-31.73, 152.280,FALSE
Black Head, NSW,-32.07, 152.540,FALSE
Bohnock, NSW,-32.07, 152.540,FALSE
Bootawa, NSW,-32.07, 152.540,FALSE
Brimbin, NSW,-32.07, 152.540,FALSE
Cabbage Tree Island, NSW,-32.07, 152.540,FALSE
Chatham, NSW,-32.07, 152.540,FALSE
Croki, NSW,-32.07, 152.540,FALSE
Cundletown, NSW,-32.07, 152.540,FALSE
Diamond Beach, NSW,-32.07, 152.540,FALSE
Dumaresq Island, NSW,-32.07, 152.540,FALSE
Failford, NSW,-32.07, 152.540,FALSE
Ghinni Ghinni, NSW,-32.07, 152.540,FALSE
Glenthorne, NSW,-32.07, 152.540,FALSE
Hallidays Point, NSW,-32.07, 152.540,FALSE
Hillville, NSW,-32.07, 152.540,FALSE
Jones Island, NSW,-32.07, 152.540,FALSE
Kiwarrak, NSW,-32.07, 152.540,FALSE
Koorainghat, NSW,-32.07, 152.540,FALSE
Kundle Kundle, NSW,-32.07, 152.540,FALSE
Lansdowne Forest, NSW,-32.07, 152.540,FALSE
Manning Point, NSW,-32.07, 152.540,FALSE
Melinga, NSW,-32.07, 152.540,FALSE
Mitchells Island, NSW,-32.07, 152.540,FALSE
Mondrook, NSW,-32.07, 152.540,FALSE
Old Bar, NSW,-32.07, 152.540,FALSE
Oxley Island, NSW,-32.07, 152.540,FALSE
Pampoolah, NSW,-32.07, 152.540,FALSE
Possum Brush, NSW,-32.07, 152.540,FALSE
Purfleet, NSW,-32.07, 152.540,FALSE
Rainbow Flat, NSW,-32.07, 152.540,FALSE
Red Head, NSW,-32.07, 152.540,FALSE
Saltwater, NSW,-32.07, 152.540,FALSE
Tallwoods Village, NSW,-32.07, 152.540,FALSE
Taree, NSW,-32.07, 152.540,FALSE
Taree South, NSW,-32.07, 152.540,FALSE
Tinonee, NSW,-32.07, 152.540,FALSE
Upper Lansdowne, NSW,-32.07, 152.540,FALSE
Wallabi Point, NSW,-32.07, 152.540,FALSE
Arakoon, NSW,-30.89, 153.070,FALSE
Jerseyville, NSW,-30.89, 153.070,FALSE
South West Rocks, NSW,-30.89, 153.070,FALSE
Batar Creek, NSW,-31.66, 152.680,FALSE
Black Creek, NSW,-31.66, 152.680,FALSE
Kendall, NSW,-31.66, 152.680,FALSE
Kerewong, NSW,-31.66, 152.680,FALSE
Kew, NSW,-31.66, 152.680,FALSE
Logans Crossing, NSW,-31.66, 152.680,FALSE
Lorne, NSW,-31.66, 152.680,FALSE
Rossglen, NSW,-31.66, 152.680,FALSE
Swans Crossing, NSW,-31.66, 152.680,FALSE
Upsalls Creek, NSW,-31.66, 152.680,FALSE
Aldavilla, NSW,-31.06, 152.770,FALSE
Austral Eden, NSW,-31.06, 152.770,FALSE
Bellbrook, NSW,-31.06, 152.770,FALSE
Bellimbopinni, NSW,-31.06, 152.770,FALSE
Belmore River, NSW,-31.06, 152.770,FALSE
Burnt Bridge, NSW,-31.06, 152.770,FALSE
Carrai, NSW,-31.06, 152.770,FALSE
Clybucca, NSW,-31.06, 152.770,FALSE
Collombatti, NSW,-31.06, 152.770,FALSE
Comara, NSW,-31.06, 152.770,FALSE
Corangula, NSW,-31.06, 152.770,FALSE
Crescent Head, NSW,-31.06, 152.770,FALSE
Deep Creek, NSW,-31.06, 152.770,FALSE
Dondingalong, NSW,-31.06, 152.770,FALSE
East Kempsey, NSW,-31.06, 152.770,FALSE
Euroka, NSW,-31.06, 152.770,FALSE
Frederickton, NSW,-31.06, 152.770,FALSE
Gladstone, NSW,-31.06, 152.770,FALSE
Greenhill, NSW,-31.06, 152.770,FALSE
Hampden Hall, NSW,-31.06, 152.770,FALSE
Hat Head, NSW,-31.06, 152.770,FALSE
Hickeys Creek, NSW,-31.06, 152.770,FALSE
Kempsey, NSW,-31.06, 152.770,FALSE
Kinchela, NSW,-31.06, 152.770,FALSE
Lower Creek, NSW,-31.06, 152.770,FALSE
Millbank, NSW,-31.06, 152.770,FALSE
Mooneba, NSW,-31.06, 152.770,FALSE
Moparrabah, NSW,-31.06, 152.770,FALSE
Mungay Creek, NSW,-31.06, 152.770,FALSE
Old Station, NSW,-31.06, 152.770,FALSE
Pola Creek, NSW,-31.06, 152.770,FALSE
Rainbow Reach, NSW,-31.06, 152.770,FALSE
Seven Oaks, NSW,-31.06, 152.770,FALSE
Sherwood, NSW,-31.06, 152.770,FALSE
Skillion Flat, NSW,-31.06, 152.770,FALSE
Smithtown, NSW,-31.06, 152.770,FALSE
South Kempsey, NSW,-31.06, 152.770,FALSE
Summer Island, NSW,-31.06, 152.770,FALSE
Temagog, NSW,-31.06, 152.770,FALSE
Toorooka, NSW,-31.06, 152.770,FALSE
Turners Flat, NSW,-31.06, 152.770,FALSE
Verges Creek, NSW,-31.06, 152.770,FALSE
West Kempsey, NSW,-31.06, 152.770,FALSE
Willawarrin, NSW,-31.06, 152.770,FALSE
Willi Willi, NSW,-31.06, 152.770,FALSE
Wittitrin, NSW,-31.06, 152.770,FALSE
Yarravel, NSW,-31.06, 152.770,FALSE
Yessabah, NSW,-31.06, 152.770,FALSE
Allgomera, NSW,-30.82, 152.830,FALSE
Ballengarra, NSW,-30.82, 152.830,FALSE
Barraganyatti, NSW,-30.82, 152.830,FALSE
Bonville, NSW,-30.82, 152.830,FALSE
Bril Bril, NSW,-30.82, 152.830,FALSE
Brinerville, NSW,-30.82, 152.830,FALSE
Cooperabung, NSW,-30.82, 152.830,FALSE
Eungai Creek, NSW,-30.82, 152.830,FALSE
Eungai Rail, NSW,-30.82, 152.830,FALSE
Fishermans Reach, NSW,-30.82, 152.830,FALSE
Grassy Head, NSW,-30.82, 152.830,FALSE
Gum Scrub, NSW,-30.82, 152.830,FALSE
Hacks Ferry, NSW,-30.82, 152.830,FALSE
Kippara, NSW,-30.82, 152.830,FALSE
Kundabung, NSW,-30.82, 152.830,FALSE
Rollands Plains, NSW,-30.82, 152.830,FALSE
Stuarts Point, NSW,-30.82, 152.830,FALSE
Tamban, NSW,-30.82, 152.830,FALSE
Telegraph Point, NSW,-30.82, 152.830,FALSE
Upper Rollands Plains, NSW,-30.82, 152.830,FALSE
Yarrahapinni, NSW,-30.82, 152.830,FALSE
Kempsey Msc, NSW,0, 0.000,FALSE
Mid North Coast Msc, NSW,0, 0.000,FALSE
Bobs Creek, NSW,-31.58, 152.740,FALSE
Camden Head, NSW,-31.58, 152.740,FALSE
Coralville, NSW,-31.58, 152.740,FALSE
Crowdy Bay National Park, NSW,-31.58, 152.740,FALSE
Deauville, NSW,-31.58, 152.740,FALSE
Diamond Head, NSW,-31.58, 152.740,FALSE
Dunbogan, NSW,-31.58, 152.740,FALSE
Hannam Vale, NSW,-31.58, 152.740,FALSE
Herons Creek, NSW,-31.58, 152.740,FALSE
Johns River, NSW,-31.58, 152.740,FALSE
Lakewood, NSW,-31.58, 152.740,FALSE
Laurieton, NSW,-31.58, 152.740,FALSE
Middle Brother, NSW,-31.58, 152.740,FALSE
Moorland, NSW,-31.58, 152.740,FALSE
North Brother, NSW,-31.58, 152.740,FALSE
North Haven, NSW,-31.58, 152.740,FALSE
Stewarts River, NSW,-31.58, 152.740,FALSE
Waitui, NSW,-31.58, 152.740,FALSE
West Haven, NSW,-31.58, 152.740,FALSE
Blackmans Point, NSW,-31.4, 152.850,FALSE
Fernbank Creek, NSW,-31.4, 152.850,FALSE
Flynns Beach, NSW,-31.4, 152.850,FALSE
Lighthouse Beach, NSW,-31.4, 152.850,FALSE
North Shore, NSW,-31.4, 152.850,FALSE
Port Macquarie, NSW,-31.4, 152.850,FALSE
Port Macquarie BC, NSW,-31.4, 152.850,FALSE
Riverside, NSW,-31.4, 152.850,FALSE
Settlement City, NSW,-31.4, 152.850,FALSE
The Hatch, NSW,-31.4, 152.850,FALSE
Thrumster, NSW,-31.4, 152.850,FALSE
Bonny Hills, NSW,-31.59, 152.840,FALSE
Grants Beach, NSW,-31.59, 152.840,FALSE
Jolly Nose, NSW,-31.59, 152.840,FALSE
Lake Cathie, NSW,-31.59, 152.840,FALSE
Bagnoo, NSW,-31.46, 152.530,FALSE
Bago, NSW,-31.46, 152.530,FALSE
Banda Banda, NSW,-31.46, 152.530,FALSE
Beechwood, NSW,-31.46, 152.530,FALSE
Bellangry, NSW,-31.46, 152.530,FALSE
Birdwood, NSW,-31.46, 152.530,FALSE
Brombin, NSW,-31.46, 152.530,FALSE
Byabarra, NSW,-31.46, 152.530,FALSE
Cairncross, NSW,-31.46, 152.530,FALSE
Crosslands, NSW,-31.46, 152.530,FALSE
Debenham, NSW,-31.46, 152.530,FALSE
Doyles River, NSW,-31.46, 152.530,FALSE
Ellenborough, NSW,-31.46, 152.530,FALSE
Forbes River, NSW,-31.46, 152.530,FALSE
Frazers Creek, NSW,-31.46, 152.530,FALSE
Gearys Flat, NSW,-31.46, 152.530,FALSE
Hartys Plains, NSW,-31.46, 152.530,FALSE
Hollisdale, NSW,-31.46, 152.530,FALSE
Huntingdon, NSW,-31.46, 152.530,FALSE
Hyndmans Creek, NSW,-31.46, 152.530,FALSE
Kindee, NSW,-31.46, 152.530,FALSE
King Creek, NSW,-31.46, 152.530,FALSE
Lake Innes, NSW,-31.46, 152.530,FALSE
Long Flat, NSW,-31.46, 152.530,FALSE
Lower Pappinbarra, NSW,-31.46, 152.530,FALSE
Marlo Merrican, NSW,-31.46, 152.530,FALSE
Mortons Creek, NSW,-31.46, 152.530,FALSE
Mount Seaview, NSW,-31.46, 152.530,FALSE
Pappinbarra, NSW,-31.46, 152.530,FALSE
Pembrooke, NSW,-31.46, 152.530,FALSE
Pipeclay, NSW,-31.46, 152.530,FALSE
Rawdon Island, NSW,-31.46, 152.530,FALSE
Redbank, NSW,-31.46, 152.530,FALSE
Rosewood, NSW,-31.46, 152.530,FALSE
Sancrox, NSW,-31.46, 152.530,FALSE
Toms Creek, NSW,-31.46, 152.530,FALSE
Upper Pappinbarra, NSW,-31.46, 152.530,FALSE
Wauchope, NSW,-31.46, 152.530,FALSE
Werrikimbe, NSW,-31.46, 152.530,FALSE
Yarras, NSW,-31.46, 152.530,FALSE
Yippin Creek, NSW,-31.46, 152.530,FALSE
Burrapine, NSW,-30.8, 152.730,FALSE
Congarinni, NSW,-30.8, 152.730,FALSE
Congarinni North, NSW,-30.8, 152.730,FALSE
Donnellyville, NSW,-30.8, 152.730,FALSE
Gumma, NSW,-30.8, 152.730,FALSE
Macksville, NSW,-30.8, 152.730,FALSE
Newee Creek, NSW,-30.8, 152.730,FALSE
North Macksville, NSW,-30.8, 152.730,FALSE
Scotts Head, NSW,-30.8, 152.730,FALSE
Talarm, NSW,-30.8, 152.730,FALSE
Taylors Arm, NSW,-30.8, 152.730,FALSE
Thumb Creek, NSW,-30.8, 152.730,FALSE
Upper Taylors Arm, NSW,-30.8, 152.730,FALSE
Utungun, NSW,-30.8, 152.730,FALSE
Warrell Creek, NSW,-30.8, 152.730,FALSE
Way Way, NSW,-30.8, 152.730,FALSE
Wirrimbi, NSW,-30.8, 152.730,FALSE
Yarranbella, NSW,-30.8, 152.730,FALSE
Hyland Park, NSW,-30.62, 153.000,FALSE
Nambucca Heads, NSW,-30.62, 153.000,FALSE
Valla, NSW,-30.62, 153.000,FALSE
Valla Beach, NSW,-30.62, 153.000,FALSE
Argents Hill, NSW,-30.62, 152.750,FALSE
Bowraville, NSW,-30.62, 152.750,FALSE
Buckra Bendinni, NSW,-30.62, 152.750,FALSE
Girralong, NSW,-30.62, 152.750,FALSE
Kennaicle Creek, NSW,-30.62, 152.750,FALSE
Killiekrankie, NSW,-30.62, 152.750,FALSE
Missabotti, NSW,-30.62, 152.750,FALSE
South Arm, NSW,-30.62, 152.750,FALSE
Tewinga, NSW,-30.62, 152.750,FALSE
Boambee, NSW,-30.34, 153.070,FALSE
Brooklana, NSW,-30.34, 153.070,FALSE
Bucca, NSW,-30.34, 153.070,FALSE
Coffs Harbour, NSW,-30.34, 153.070,FALSE
Coffs Harbour Jetty, NSW,-30.34, 153.070,FALSE
Coffs Harbour Plaza, NSW,-30.34, 153.070,FALSE
Coramba, NSW,-30.34, 153.070,FALSE
Glenreagh, NSW,-30.34, 153.070,FALSE
Karangi, NSW,-30.34, 153.070,FALSE
Korora, NSW,-30.34, 153.070,FALSE
Lowanna, NSW,-30.34, 153.070,FALSE
Moonee Beach, NSW,-30.34, 153.070,FALSE
Nana Glen, NSW,-30.34, 153.070,FALSE
North Boambee Valley, NSW,-30.34, 153.070,FALSE
Sapphire Beach, NSW,-30.34, 153.070,FALSE
Ulong, NSW,-30.34, 153.070,FALSE
Upper Orara, NSW,-30.34, 153.070,FALSE
Boambee East, NSW,-30.34, 153.080,FALSE
Sawtell, NSW,-30.34, 153.080,FALSE
Toormina, NSW,-30.34, 153.080,FALSE
Bielsdown Hills, NSW,-30.14, 152.600,FALSE
Billys Creek, NSW,-30.14, 152.600,FALSE
Bostobrick, NSW,-30.14, 152.600,FALSE
Cascade, NSW,-30.14, 152.600,FALSE
Clouds Creek, NSW,-30.14, 152.600,FALSE
Deer Vale, NSW,-30.14, 152.600,FALSE
Dorrigo, NSW,-30.14, 152.600,FALSE
Dorrigo Mountain, NSW,-30.14, 152.600,FALSE
Dundurrabin, NSW,-30.14, 152.600,FALSE
Ebor, NSW,-30.14, 152.600,FALSE
Fernbrook, NSW,-30.14, 152.600,FALSE
Hernani, NSW,-30.14, 152.600,FALSE
Marengo, NSW,-30.14, 152.600,FALSE
Megan, NSW,-30.14, 152.600,FALSE
Moonpar, NSW,-30.14, 152.600,FALSE
Never Never, NSW,-30.14, 152.600,FALSE
North Dorrigo, NSW,-30.14, 152.600,FALSE
Tallowwood Ridge, NSW,-30.14, 152.600,FALSE
Tyringham, NSW,-30.14, 152.600,FALSE
Wild Cattle Creek, NSW,-30.14, 152.600,FALSE
Bellingen, NSW,-30.45, 152.900,FALSE
Brierfield, NSW,-30.45, 152.900,FALSE
Bundagen, NSW,-30.45, 152.900,FALSE
Darkwood, NSW,-30.45, 152.900,FALSE
Fernmount, NSW,-30.45, 152.900,FALSE
Gleniffer, NSW,-30.45, 152.900,FALSE
Kalang, NSW,-30.45, 152.900,FALSE
Mylestom, NSW,-30.45, 152.900,FALSE
Raleigh, NSW,-30.45, 152.900,FALSE
Repton, NSW,-30.45, 152.900,FALSE
Spicketts Creek, NSW,-30.45, 152.900,FALSE
Thora, NSW,-30.45, 152.900,FALSE
Valery, NSW,-30.45, 152.900,FALSE
Urunga, NSW,-30.52, 152.980,FALSE
Arrawarra, NSW,-30.06, 153.190,FALSE
Arrawarra Headland, NSW,-30.06, 153.190,FALSE
Corindi Beach, NSW,-30.06, 153.190,FALSE
Emerald Beach, NSW,-30.06, 153.190,FALSE
Mullaway, NSW,-30.06, 153.190,FALSE
Red Rock, NSW,-30.06, 153.190,FALSE
Safety Beach, NSW,-30.06, 153.190,FALSE
Sandy Beach, NSW,-30.06, 153.190,FALSE
Upper Corindi, NSW,-30.06, 153.190,FALSE
Woolgoolga, NSW,-30.06, 153.190,FALSE
Alumy Creek, NSW,-29.05, 152.590,FALSE
Barcoongere, NSW,-29.05, 152.590,FALSE
Barretts Creek, NSW,-29.05, 152.590,FALSE
Baryulgil, NSW,-29.05, 152.590,FALSE
Blaxlands Creek, NSW,-29.05, 152.590,FALSE
Bom Bom, NSW,-29.05, 152.590,FALSE
Bookram, NSW,-29.05, 152.590,FALSE
Braunstone, NSW,-29.05, 152.590,FALSE
Brushgrove, NSW,-29.05, 152.590,FALSE
Buccarumbi, NSW,-29.05, 152.590,FALSE
Calamia, NSW,-29.05, 152.590,FALSE
Cangai, NSW,-29.05, 152.590,FALSE
Carnham, NSW,-29.05, 152.590,FALSE
Carrs Creek, NSW,-29.05, 152.590,FALSE
Carrs Island, NSW,-29.05, 152.590,FALSE
Carrs Peninsular, NSW,-29.05, 152.590,FALSE
Chaelundi, NSW,-29.05, 152.590,FALSE
Chambigne, NSW,-29.05, 152.590,FALSE
Clarenza, NSW,-29.05, 152.590,FALSE
Clifden, NSW,-29.05, 152.590,FALSE
Coaldale, NSW,-29.05, 152.590,FALSE
Collum Collum, NSW,-29.05, 152.590,FALSE
Coombadjha, NSW,-29.05, 152.590,FALSE
Copmanhurst, NSW,-29.05, 152.590,FALSE
Coutts Crossing, NSW,-29.05, 152.590,FALSE
Cowper, NSW,-29.05, 152.590,FALSE
Crowther Island, NSW,-29.05, 152.590,FALSE
Dalmorton, NSW,-29.05, 152.590,FALSE
Dilkoon, NSW,-29.05, 152.590,FALSE
Dirty Creek, NSW,-29.05, 152.590,FALSE
Dumbudgery, NSW,-29.05, 152.590,FALSE
Eatonsville, NSW,-29.05, 152.590,FALSE
Eighteen Mile, NSW,-29.05, 152.590,FALSE
Elland, NSW,-29.05, 152.590,FALSE
Fine Flower, NSW,-29.05, 152.590,FALSE
Fortis Creek, NSW,-29.05, 152.590,FALSE
Glenugie, NSW,-29.05, 152.590,FALSE
Grafton, NSW,-29.05, 152.590,FALSE
Grafton West, NSW,-29.05, 152.590,FALSE
Great Marlow, NSW,-29.05, 152.590,FALSE
Gurranang, NSW,-29.05, 152.590,FALSE
Halfway Creek, NSW,-29.05, 152.590,FALSE
Heifer Station, NSW,-29.05, 152.590,FALSE
Jackadgery, NSW,-29.05, 152.590,FALSE
Junction Hill, NSW,-29.05, 152.590,FALSE
Kangaroo Creek, NSW,-29.05, 152.590,FALSE
Koolkhan, NSW,-29.05, 152.590,FALSE
Kremnos, NSW,-29.05, 152.590,FALSE
Kungala, NSW,-29.05, 152.590,FALSE
Kyarran, NSW,-29.05, 152.590,FALSE
Lanitza, NSW,-29.05, 152.590,FALSE
Lawrence, NSW,-29.05, 152.590,FALSE
Levenstrath, NSW,-29.05, 152.590,FALSE
Lilydale, NSW,-29.05, 152.590,FALSE
Lionsville, NSW,-29.05, 152.590,FALSE
Lower Southgate, NSW,-29.05, 152.590,FALSE
Malabugilmah, NSW,-29.05, 152.590,FALSE
Moleville Creek, NSW,-29.05, 152.590,FALSE
Mountain View, NSW,-29.05, 152.590,FALSE
Mylneford, NSW,-29.05, 152.590,FALSE
Newbold, NSW,-29.05, 152.590,FALSE
Nymboida, NSW,-29.05, 152.590,FALSE
Pulganbar, NSW,-29.05, 152.590,FALSE
Ramornie, NSW,-29.05, 152.590,FALSE
Rushforth, NSW,-29.05, 152.590,FALSE
Sandy Crossing, NSW,-29.05, 152.590,FALSE
Seelands, NSW,-29.05, 152.590,FALSE
Shannondale, NSW,-29.05, 152.590,FALSE
Smiths Creek, NSW,-29.05, 152.590,FALSE
South Grafton, NSW,-29.05, 152.590,FALSE
Southampton, NSW,-29.05, 152.590,FALSE
Southgate, NSW,-29.05, 152.590,FALSE
Stockyard Creek, NSW,-29.05, 152.590,FALSE
The Pinnacles, NSW,-29.05, 152.590,FALSE
The Whiteman, NSW,-29.05, 152.590,FALSE
Towallum, NSW,-29.05, 152.590,FALSE
Trenayr, NSW,-29.05, 152.590,FALSE
Tyndale, NSW,-29.05, 152.590,FALSE
Upper Copmanhurst, NSW,-29.05, 152.590,FALSE
Upper Fine Flower, NSW,-29.05, 152.590,FALSE
Warragai Creek, NSW,-29.05, 152.590,FALSE
Waterview, NSW,-29.05, 152.590,FALSE
Waterview Heights, NSW,-29.05, 152.590,FALSE
Wells Crossing, NSW,-29.05, 152.590,FALSE
Whiteman Creek, NSW,-29.05, 152.590,FALSE
Winegrove, NSW,-29.05, 152.590,FALSE
Wombat Creek, NSW,-29.05, 152.590,FALSE
Calliope, NSW,-29.62, 153.070,FALSE
Coldstream, NSW,-29.62, 153.070,FALSE
Diggers Camp, NSW,-29.62, 153.070,FALSE
Gilletts Ridge, NSW,-29.62, 153.070,FALSE
Lake Hiawatha, NSW,-29.62, 153.070,FALSE
Lavadia, NSW,-29.62, 153.070,FALSE
Minnie Water, NSW,-29.62, 153.070,FALSE
Pillar Valley, NSW,-29.62, 153.070,FALSE
Swan Creek, NSW,-29.62, 153.070,FALSE
Tucabia, NSW,-29.62, 153.070,FALSE
Ulmarra, NSW,-29.62, 153.070,FALSE
Wooli, NSW,-29.62, 153.070,FALSE
Ashby, NSW,-29.42, 153.190,FALSE
Ashby Heights, NSW,-29.42, 153.190,FALSE
Ashby Island, NSW,-29.42, 153.190,FALSE
Brooms Head, NSW,-29.42, 153.190,FALSE
Gulmarrad, NSW,-29.42, 153.190,FALSE
Ilarwill, NSW,-29.42, 153.190,FALSE
Jacky Bulbin Flat, NSW,-29.42, 153.190,FALSE
James Creek, NSW,-29.42, 153.190,FALSE
Maclean, NSW,-29.42, 153.190,FALSE
Palmers Channel, NSW,-29.42, 153.190,FALSE
Palmers Island, NSW,-29.42, 153.190,FALSE
Sandon, NSW,-29.42, 153.190,FALSE
Shark Creek, NSW,-29.42, 153.190,FALSE
Taloumbi, NSW,-29.42, 153.190,FALSE
The Sandon, NSW,-29.42, 153.190,FALSE
Townsend, NSW,-29.42, 153.190,FALSE
Tullymorgan, NSW,-29.42, 153.190,FALSE
Woodford Island, NSW,-29.42, 153.190,FALSE
Angourie, NSW,-29.48, 153.360,FALSE
Freeburn Island, NSW,-29.48, 153.360,FALSE
Micalo Island, NSW,-29.48, 153.360,FALSE
Wooloweyah, NSW,-29.48, 153.360,FALSE
Yamba, NSW,-29.48, 153.360,FALSE
Yuraygir, NSW,-29.48, 153.360,FALSE
Harwood, NSW,-29.42, 153.240,FALSE
Iluka, NSW,-29.41, 153.350,FALSE
The Freshwater, NSW,-29.41, 153.350,FALSE
Woody Head, NSW,-29.41, 153.350,FALSE
Alice, NSW,-29.34, 153.000,FALSE
Banyabba, NSW,-29.34, 153.000,FALSE
Bean Creek, NSW,-29.34, 153.000,FALSE
Bingeebeebra Creek, NSW,-29.34, 153.000,FALSE
Bonalbo, NSW,-29.34, 153.000,FALSE
Bottle Creek, NSW,-29.34, 153.000,FALSE
Bulldog, NSW,-29.34, 153.000,FALSE
Bungawalbin, NSW,-29.34, 153.000,FALSE
Busbys Flat, NSW,-29.34, 153.000,FALSE
Cambridge Plateau, NSW,-29.34, 153.000,FALSE
Camira, NSW,-29.34, 153.000,FALSE
Capeen Creek, NSW,-29.34, 153.000,FALSE
Chatsworth, NSW,-29.34, 153.000,FALSE
Clearfield, NSW,-29.34, 153.000,FALSE
Coongbar, NSW,-29.34, 153.000,FALSE
Culmaran Creek, NSW,-29.34, 153.000,FALSE
Drake, NSW,-29.34, 153.000,FALSE
Drake Village, NSW,-29.34, 153.000,FALSE
Duck Creek, NSW,-29.34, 153.000,FALSE
Ewingar, NSW,-29.34, 153.000,FALSE
Gibberagee, NSW,-29.34, 153.000,FALSE
Goodwood Island, NSW,-29.34, 153.000,FALSE
Gorge Creek, NSW,-29.34, 153.000,FALSE
Haystack, NSW,-29.34, 153.000,FALSE
Hogarth Range, NSW,-29.34, 153.000,FALSE
Jacksons Flat, NSW,-29.34, 153.000,FALSE
Joes Box, NSW,-29.34, 153.000,FALSE
Keybarbin, NSW,-29.34, 153.000,FALSE
Kippenduff, NSW,-29.34, 153.000,FALSE
Louisa Creek, NSW,-29.34, 153.000,FALSE
Lower Bottle Creek, NSW,-29.34, 153.000,FALSE
Lower Duck Creek, NSW,-29.34, 153.000,FALSE
Lower Peacock, NSW,-29.34, 153.000,FALSE
Mallanganee, NSW,-29.34, 153.000,FALSE
Mookima Wybra, NSW,-29.34, 153.000,FALSE
Mororo, NSW,-29.34, 153.000,FALSE
Mount Marsh, NSW,-29.34, 153.000,FALSE
Mummulgum, NSW,-29.34, 153.000,FALSE
Myrtle Creek, NSW,-29.34, 153.000,FALSE
Old Bonalbo, NSW,-29.34, 153.000,FALSE
Paddys Flat, NSW,-29.34, 153.000,FALSE
Pagans Flat, NSW,-29.34, 153.000,FALSE
Peacock Creek, NSW,-29.34, 153.000,FALSE
Pikapene, NSW,-29.34, 153.000,FALSE
Rappville, NSW,-29.34, 153.000,FALSE
Sandilands, NSW,-29.34, 153.000,FALSE
Simpkins Creek, NSW,-29.34, 153.000,FALSE
Six Mile Swamp, NSW,-29.34, 153.000,FALSE
Tabulam, NSW,-29.34, 153.000,FALSE
Theresa Creek, NSW,-29.34, 153.000,FALSE
Tunglebung, NSW,-29.34, 153.000,FALSE
Upper Duck Creek, NSW,-29.34, 153.000,FALSE
Warregah Island, NSW,-29.34, 153.000,FALSE
Whiporie, NSW,-29.34, 153.000,FALSE
Woombah, NSW,-29.34, 153.000,FALSE
Wyan, NSW,-29.34, 153.000,FALSE
Yabbra, NSW,-29.34, 153.000,FALSE
Babyl Creek, NSW,-28.73, 152.800,FALSE
Backmede, NSW,-28.73, 152.800,FALSE
Casino, NSW,-28.73, 152.800,FALSE
Coombell, NSW,-28.73, 152.800,FALSE
Dobies Bight, NSW,-28.73, 152.800,FALSE
Doubtful Creek, NSW,-28.73, 152.800,FALSE
Dyraaba, NSW,-28.73, 152.800,FALSE
Ellangowan, NSW,-28.73, 152.800,FALSE
Fairy Hill, NSW,-28.73, 152.800,FALSE
Irvington, NSW,-28.73, 152.800,FALSE
Leeville, NSW,-28.73, 152.800,FALSE
Lower Dyraaba, NSW,-28.73, 152.800,FALSE
Mongogarie, NSW,-28.73, 152.800,FALSE
Naughtons Gap, NSW,-28.73, 152.800,FALSE
North Casino, NSW,-28.73, 152.800,FALSE
Piora, NSW,-28.73, 152.800,FALSE
Sextonville, NSW,-28.73, 152.800,FALSE
Shannon Brook, NSW,-28.73, 152.800,FALSE
Spring Grove, NSW,-28.73, 152.800,FALSE
Stratheden, NSW,-28.73, 152.800,FALSE
Upper Mongogarie, NSW,-28.73, 152.800,FALSE
Woodview, NSW,-28.73, 152.800,FALSE
Woolners Arm, NSW,-28.73, 152.800,FALSE
Yorklea, NSW,-28.73, 152.800,FALSE
Bora Ridge, NSW,-29.05, 153.230,FALSE
Codrington, NSW,-29.05, 153.230,FALSE
Coraki, NSW,-29.05, 153.230,FALSE
East Coraki, NSW,-29.05, 153.230,FALSE
Green Forest, NSW,-29.05, 153.230,FALSE
Greenridge, NSW,-29.05, 153.230,FALSE
North Woodburn, NSW,-29.05, 153.230,FALSE
Tatham, NSW,-29.05, 153.230,FALSE
West Coraki, NSW,-29.05, 153.230,FALSE
Broadwater, NSW,-29.01, 153.440,FALSE
Buckendoon, NSW,-29.01, 153.440,FALSE
Esk, NSW,-29.01, 153.440,FALSE
Kilgin, NSW,-29.01, 153.440,FALSE
Moonem, NSW,-29.01, 153.440,FALSE
New Italy, NSW,-29.01, 153.440,FALSE
Rileys Hill, NSW,-29.01, 153.440,FALSE
